timestamp;actual;predicted
14386;[1, 2];[0, 1]
14387;[0];[0]
14388;[0, 1, 2];[0, 2]
14389;[0, 1, 2];[0, 1]
14390;[1, 2];[1, 2]
14391;[0, 1, 2];[1, 2]
14392;[0, 1, 2];[0, 1, 2]
14393;[0, 1, 2];[0, 2]
14394;[0, 1, 2];[0, 2]
14395;[1, 2];[1, 2]
14396;[0, 1, 2];[2]
14397;[0, 1, 2];[0, 1, 2]
14398;[1, 2];[0, 1, 2]
14399;[0];[0]
14400;[1, 2];[1, 2]
14401;[0, 1, 2];[0, 2]
14402;[1];[1]
14403;[1, 2];[1, 2]
14404;[1, 2];[1, 2]
14405;[0, 1, 2];[0, 1, 2]
14406;[1, 2];[1]
14407;[1, 2];[1, 2]
14408;[0];[0]
14409;[0, 1, 2];[0, 1, 2]
14410;[1, 2];[1, 2]
14411;[0, 1, 2];[0, 1, 2]
14412;[1, 2];[1, 2]
14413;[1, 2];[1, 2]
14414;[0, 2];[0]
14415;[0];[0]
14416;[0, 1, 2];[0, 1, 2]
14417;[1, 2];[1, 2]
14418;[0, 1, 2];[2]
14419;[0, 1, 2];[0, 2]
14420;[0, 1, 2];[0]
14421;[0, 1, 2];[0, 1, 2]
14422;[0, 1, 2];[0, 1, 2]
14423;[0, 1, 2];[0, 1, 2]
14424;[0, 1, 2];[0, 1]
14425;[1, 2];[1, 2]
14426;[1, 2];[2]
14427;[0, 1, 2];[0, 1, 2]
14428;[0, 1, 2];[0, 1]
14429;[1, 2];[1, 2]
14430;[0, 1, 2];[0, 2]
14431;[0, 2];[0, 2]
14432;[0, 1, 2];[0, 1, 2]
14433;[0];[0]
14434;[1, 2];[1, 2]
14435;[1, 2];[1, 2]
14436;[1, 2];[1, 2]
14437;[0, 2];[0]
14438;[1, 2];[0, 1, 2]
14439;[0, 2];[0, 2]
14440;[1, 2];[1, 2]
14441;[1, 2];[1, 2]
14442;[1, 2];[0, 1, 2]
14443;[1, 2];[1, 2]
14444;[1, 2];[1, 2]
14445;[1, 2];[1, 2]
14446;[1, 2];[1, 2]
14447;[0, 1, 2];[0, 2]
14448;[0, 1, 2];[0, 2]
14449;[0];[0]
14450;[0, 2];[0]
14451;[0, 1, 2];[0, 1, 2]
14452;[1, 2];[1, 2]
14453;[0, 2];[0]
14454;[1, 2];[1, 2]
14455;[1, 2];[1, 2]
14456;[0, 1, 2];[0, 2]
14457;[0, 1, 2];[0, 2]
14458;[0, 1, 2];[0, 1, 2]
14459;[0, 1, 2];[0]
14460;[0];[0]
14461;[0, 1, 2];[0, 1, 2]
14462;[0, 1, 2];[0, 1, 2]
14463;[0, 1, 2];[0, 2]
14464;[0];[NP3, 0]
14465;[1, 2];[1, 2]
14466;[1, 2];[1, 2]
14467;[0];[0]
14468;[0, 1, 2];[0]
14469;[0, 2];[0]
14470;[1, 2];[1, 2]
14471;[0, 1, 2];[0]
14472;[1, 2];[1, 2]
14473;[1, 2];[1, 2]
14474;[0, 1, 2];[0, 1, 2]
14475;[1, 2];[1, 2]
14476;[0];[0]
14477;[1, 2];[1, 2]
14478;[1, 2];[0, 1, 2]
14479;[0];[0]
14480;[0];[0]
14481;[1, 2];[1, 2]
14482;[0];[0]
14483;[0, 1, 2];[2]
14484;[0, 2];[0, 2]
14485;[1, 2];[1, 2]
14486;[0, 1, 2];[0, 1, 2]
14487;[0, 1, 2];[0, 2]
14488;[1, 2];[1, 2]
14489;[0];[0]
14490;[0, 1, 2];[0, 2]
14491;[0, 1, 2];[0, 1, 2]
14492;[0, 1, 2];[0]
14493;[0, 1, 2];[2]
14494;[0, 1, 2];[2]
14495;[1, 2];[1, 2]
14496;[0, 2];[0, 2]
14497;[0, 1, 2];[0, 2]
14498;[0, 1, 2];[0, 2]
14499;[0, 1, 2];[0, 1, 2]
14500;[1, 2];[1, 2]
14501;[0, 1, 2];[0, 2]
14502;[1, 2];[0]
14503;[0, 1, 2];[0, 1]
14504;[0];[0]
14505;[0, 1, 2];[0, 2]
14506;[1, 2];[1, 2]
14507;[0, 1, 2];[0, 1, 2]
14508;[0, 1, 2];[0, 2]
14509;[0, 1, 2];[0, 1, 2]
14510;[0, 1, 2];[0, 2]
14511;[1, 2];[1, 2]
14512;[0, 1, 2];[0, 1, 2]
14513;[0, 1, 2];[0, 2]
14514;[0];[0, NP3]
14515;[1, 2];[1, 2]
14516;[0, 1, 2];[0, 1, 2]
14517;[0];[0]
14518;[0, 1, 2];[0, 2]
14519;[0, 2];[0, 2]
14520;[1, 2];[1, 2]
14521;[1, 2];[1, 2]
14522;[0, 1, 2];[0, 2]
14523;[0, 1, 2];[0, 2]
14524;[1];[1]
14525;[0];[0]
14526;[0];[0]
14527;[0, 1, 2];[0, 1]
14528;[1, 2];[1, 2]
14529;[1, 2];[1, 2]
14530;[0, 2];[0]
14531;[0];[0]
14532;[1, 2];[1, 2]
14533;[0];[0]
14534;[0, 2];[0]
14535;[1, 2];[1, 2]
14536;[0];[0]
14537;[0, 1, 2];[0, 1, 2]
14538;[0, 1, 2];[0, 2]
14539;[0, 1, 2];[1, 2]
14540;[1, 2];[1, 2]
14541;[0, 2];[0, 2]
14542;[0, 1, 2];[0, 2]
14543;[1, 2];[1, 2]
14544;[0, 2];[0]
14545;[0, 1, 2];[0, 1, 2]
14546;[0, 2];[0, 2]
14547;[0, 1, 2];[0, 2]
14548;[0, 1, 2];[1, 2]
14549;[0, 1, 2];[0, 1, 2]
14550;[0];[0]
14551;[0, 2];[0]
14552;[1, 2];[0, 1]
14553;[0, 1, 2];[0, 1]
14554;[0];[0]
14555;[1, 2];[1, 2]
14556;[0, 1, 2];[0, 1, 2]
14557;[0, 1, 2];[0, 1, 2]
14558;[1, 2];[1, 2]
14559;[0, 1, 2];[1, 2]
14560;[1, 2];[1, 2]
14561;[1, 2];[1, 2]
14562;[1, 2];[1]
14563;[0, 2];[0, 2]
14564;[0, 1, 2];[0, 1, 2]
14565;[0, 1, 2];[0, 1, 2]
14566;[1, 2];[1, 2]
14567;[0];[0]
14568;[0, 1, 2];[0, 1, 2]
14569;[1, 2];[1, 2]
14570;[1, 2];[1, 2]
14571;[1, 2];[1, 2]
14572;[0, 1, 2];[0, 2]
14573;[0];[0]
14574;[1, 2];[1, 2]
14575;[0, 2];[0]
14576;[0, 2];[0]
14577;[0];[0]
14578;[0];[0]
14579;[0, 2];[0, 2]
14580;[0, 2];[0, 2]
14581;[1, 2];[1, 2]
14582;[1, 2];[1, 2]
14583;[0, 1, 2];[0, 1]
14584;[0, 1, 2];[0, 1, 2]
14585;[0, 2];[2]
14586;[1, 2];[1, 2]
14587;[0];[0, NP2]
14588;[1, 2];[1]
14589;[0, 1, 2];[0, 2]
14590;[0];[0]
14591;[0];[NP3]
14592;[0, 1, 2];[0, 1, 2]
14593;[0, 1, 2];[0, 1]
14594;[0, 1, 2];[0, 1, 2]
14595;[0, 1, 2];[0, 1, 2]
14596;[0, 1, 2];[0, 1]
14597;[1, 2];[1, 2]
14598;[1, 2];[1, 2]
14599;[1, 2];[1, 2]
14600;[0, 1, 2];[0, 2]
14601;[0, 1, 2];[0, 2]
14602;[0];[0, NP1]
14603;[0, 1, 2];[0, 1, 2]
14604;[0, 1, 2];[0, 2]
14605;[0];[NP1]
14606;[1, 2];[1, 2]
14607;[0, 1, 2];[0, 2]
14608;[1, 2];[1, 2]
14609;[0, 1, 2];[0, 2]
14610;[1, 2];[1, 2]
14611;[0, 1, 2];[0, 1, 2]
14612;[0, 1, 2];[0, 2]
14613;[0, 1, 2];[0, 1, 2]
14614;[0];[0]
14615;[1, 2];[1, 2]
14616;[0, 1, 2];[0, 1]
14617;[1, 2];[1, 2]
14618;[0, 2];[0, 2]
14619;[0];[0]
14620;[0, 2];[0, 2]
14621;[0];[0]
14622;[0, 2];[0, 2]
14623;[0];[0]
14624;[0, 2];[0]
14625;[1, 2];[1, 2]
14626;[0];[0]
14627;[1, 2];[1, 2]
14628;[0, 1, 2];[0, 1, 2]
14629;[1, 2];[1, 2]
14630;[0, 2];[0, 2]
14631;[0, 2];[0, 2]
14632;[0];[2]
14633;[0, 1, 2];[0, 1, 2]
14634;[1, 2];[1, 2]
14635;[0, 1, 2];[0, 1, 2]
14636;[0, 1, 2];[1, 2]
14637;[1, 2];[1, 2]
14638;[1];[1]
14639;[0, 1, 2];[0, 2]
14640;[0];[0]
14641;[0];[0]
14642;[0, 1, 2];[2]
14643;[1, 2];[0, 1]
14644;[0, 1, 2];[0, 1]
14645;[1, 2];[1, 2]
14646;[1, 2];[1, 2]
14647;[0, 1, 2];[0, 2]
14648;[0, 1, 2];[0, 2]
14649;[1, 2];[1, 2]
14650;[0, 1, 2];[0, 2]
14651;[1, 2];[2]
14652;[0, 1, 2];[0, 1, 2]
14653;[0, 1, 2];[0, 1, 2]
14654;[1, 2];[1, 2]
14655;[0];[0]
14656;[1, 2];[1, 2]
14657;[0];[0]
14658;[1, 2];[1, 2]
14659;[0];[0]
14660;[0];[NP3]
14661;[0, 1, 2];[0, 1, 2]
14662;[0, 1, 2];[0, 2]
14663;[0, 1, 2];[0, 2]
14664;[1, 2];[1, 2]
14665;[0, 1, 2];[0, 1, 2]
14666;[0, 1, 2];[0, 1]
14667;[1, 2];[1, 2]
14668;[0, 1, 2];[0, 1, 2]
14669;[1];[1]
14670;[0, 1, 2];[0, 1, 2]
14671;[0, 1, 2];[0, 1, 2]
14672;[0, 1, 2];[0, 1]
14673;[1, 2];[1, 2]
14674;[1, 2];[1, 2]
14675;[0, 2];[0, 2]
14676;[0, 1, 2];[0, 2]
14677;[1, 2];[1, 2]
14678;[0];[0]
14679;[0];[0]
14680;[0];[0]
14681;[1, 2];[1, 2]
14682;[0, 1, 2];[0, 1]
14683;[1];[1, 2]
14684;[0, 1, 2];[0, 2]
14685;[1, 2];[1, 2]
14686;[0, 1, 2];[0, 1, 2]
14687;[0, 2];[0, 2]
14688;[0, 1, 2];[0, 1, 2]
14689;[0];[NP3, 0]
14690;[0, 1, 2];[0, 2]
14691;[2];[2]
14692;[0];[0]
14693;[0, 1, 2];[0, 2]
14694;[1, 2];[1, 2]
14695;[0, 1, 2];[0, 2]
14696;[0, 1, 2];[0, 2]
14697;[1, 2];[1, 2]
14698;[1, 2];[1, 2]
14699;[0, 1, 2];[0, 2]
14700;[0, 1, 2];[0]
14701;[0, 1, 2];[1, 2]
14702;[0, 1, 2];[0, 1, 2]
14703;[1, 2];[1, 2]
14704;[0, 1, 2];[0, 2]
14705;[0, 1, 2];[0, 1, 2]
14706;[0, 1, 2];[0, 1, 2]
14707;[0, 1, 2];[0, 1, 2]
14708;[1, 2];[1, 2]
14709;[1, 2];[1, 2]
14710;[1, 2];[1, 2]
14711;[1, 2];[1, 2]
14712;[1, 2];[1, 2]
14713;[1];[1]
14714;[1, 2];[1, 2]
14715;[1, 2];[1, 2]
14716;[0];[0, NP2]
14717;[0, 1, 2];[0]
14718;[1, 2];[1, 2]
14719;[0, 1, 2];[0, 1, 2]
14720;[0, 1, 2];[0, 1, 2]
14721;[0, 1, 2];[0, 1, 2]
14722;[1, 2];[1, 2]
14723;[1, 2];[0, 1, 2]
14724;[0, 1, 2];[0, 1, 2]
14725;[0];[0]
14726;[0];[0]
14727;[0];[0]
14728;[0, 1, 2];[0, 2]
14729;[0];[0]
14730;[1, 2];[1, 2]
14731;[1, 2];[1, 2]
14732;[1, 2];[1, 2]
14733;[1, 2];[1, 2]
14734;[1, 2];[1, 2]
14735;[1, 2];[1, 2]
14736;[1, 2];[1]
14737;[1, 2];[1, 2]
14738;[0];[0]
14739;[0, 1, 2];[0, 1]
14740;[1, 2];[1, 2]
14741;[0, 1, 2];[0, 1, 2]
14742;[0, 1, 2];[0, 2]
14743;[0, 1, 2];[0, 1]
14744;[0];[0]
14745;[1, 2];[1, 2]
14746;[0, 2];[0, 2]
14747;[1];[1]
14748;[0];[0]
14749;[0];[0]
14750;[0, 1, 2];[0, 1, 2]
14751;[1, 2];[1, 2]
14752;[1, 2];[1, 2]
14753;[0];[NP3, 0]
14754;[0];[0]
14755;[0, 1, 2];[0, 1, 2]
14756;[1, 2];[0, 1, 2]
14757;[0, 1, 2];[0, 1]
14758;[1, 2];[1, 2]
14759;[1, 2];[1, 2]
14760;[1, 2];[1, 2]
14761;[0, 1, 2];[0, 1, 2]
14762;[0, 1, 2];[0, 2]
14763;[0, 1, 2];[0, 1, 2]
14764;[0, 1, 2];[0, 1, 2]
14765;[0, 1, 2];[0, 1, 2]
14766;[0];[0]
14767;[0, 2];[0, 2]
14768;[0];[0]
14769;[0];[0]
14770;[0, 1, 2];[0, 2]
14771;[1, 2];[1, 2]
14772;[0, 1, 2];[0, 1, 2]
14773;[1, 2];[1, 2]
14774;[1, 2];[0, 1, 2]
14775;[1, 2];[1, 2]
14776;[0, 1, 2];[0, 1, 2]
14777;[1, 2];[1, 2]
14778;[0, 1, 2];[0, 2]
14779;[0, 2];[0, 2]
14780;[1, 2];[1, 2]
14781;[0, 2];[0]
14782;[1, 2];[1, 2]
14783;[0, 1, 2];[0, 1, 2]
14784;[1, 2];[1, 2]
14785;[1, 2];[1, 2]
14786;[0, 1, 2];[0, 2]
14787;[0, 2];[0, 2]
14788;[0, 1, 2];[0, 1, 2]
14789;[0, 1, 2];[0, 2]
14790;[0, 2];[0]
14791;[0, 1, 2];[0, 2]
14792;[0, 2];[0]
14793;[0, 1, 2];[2]
14794;[0, 1, 2];[0, 1, 2]
14795;[1, 2];[1]
14796;[0];[0]
14797;[0, 1, 2];[0, 2]
14798;[0];[0, 2]
14799;[1, 2];[1, 2]
14800;[0];[0]
14801;[0, 1, 2];[0, 1, 2]
14802;[0, 1, 2];[0, 2]
14803;[0, 1, 2];[1, 2]
14804;[1, 2];[1, 2]
14805;[1, 2];[1, 2]
14806;[0, 1, 2];[0, 1, 2]
14807;[1, 2];[1, 2]
14808;[0];[NP3, 0]
14809;[0];[0]
14810;[0];[0]
14811;[0, 2];[0]
14812;[0];[0]
14813;[1, 2];[1, 2]
14814;[1, 2];[1, 2]
14815;[0, 2];[0, 2]
14816;[1, 2];[1, 2]
14817;[0, 1, 2];[0, 1, 2]
14818;[0, 1, 2];[0, 2]
14819;[0, 1, 2];[0, 1, 2]
14820;[0, 1, 2];[0, 2]
14821;[0, 1, 2];[0, 2]
14822;[0, 1, 2];[0, 1, 2]
14823;[1, 2];[1, 2]
14824;[0];[0]
14825;[0, 2];[0]
14826;[0, 1, 2];[0]
14827;[0, 2];[2]
14828;[0, 1, 2];[0, 1, 2]
14829;[1, 2];[1, 2]
14830;[1, 2];[1, 2]
14831;[0, 1, 2];[0, 2]
14832;[0, 1, 2];[0, 1, 2]
14833;[1, 2];[1, 2]
14834;[1, 2];[1, 2]
14835;[0, 2];[0, 2]
14836;[1, 2];[1, 2]
14837;[1, 2];[1, 2]
14838;[0, 1, 2];[0]
14839;[1, 2];[1, 2]
14840;[1, 2];[1, 2]
14841;[1, 2];[1, 2]
14842;[0, 1, 2];[0, 1, 2]
14843;[0, 1, 2];[0, 2]
14844;[0, 1, 2];[1, 2]
14845;[0];[0]
14846;[1, 2];[1, 2]
14847;[0, 2];[0]
14848;[0];[0]
14849;[0, 1, 2];[0, 1, 2]
14850;[0, 2];[0]
14851;[1, 2];[1, 2]
14852;[0, 1, 2];[1, 2]
14853;[1, 2];[1, 2]
14854;[0, 1, 2];[0, 1, 2]
14855;[0, 1, 2];[0, 1]
14856;[1, 2];[1, 2]
14857;[1, 2];[1, 2]
14858;[0];[0]
14859;[0];[0, NP1]
14860;[1, 2];[1, 2]
14861;[1, 2];[1, 2]
14862;[1, 2];[1, 2]
14863;[1, 2];[1, 2]
14864;[0, 2];[0]
14865;[0, 2];[0, 2]
14866;[0, 2];[0]
14867;[0, 2];[0, 2]
14868;[0, 1, 2];[0]
14869;[0, 1, 2];[0, 2]
14870;[0];[0, NP3]
14871;[0, 1, 2];[0, 1, 2]
14872;[0];[0]
14873;[1, 2];[1, 2]
14874;[0, 1, 2];[0, 1, 2]
14875;[0, 1, 2];[0, 2]
14876;[0, 1, 2];[0, 2]
14877;[1, 2];[1, 2]
14878;[1, 2];[1, 2]
14879;[1, 2];[1, 2]
14880;[1, 2];[1, 2]
14881;[0, 1, 2];[0, 1, 2]
14882;[0, 1, 2];[0, 2]
14883;[0, 1, 2];[0, 2]
14884;[0, 1, 2];[2]
14885;[0, 1, 2];[0, 2]
14886;[1, 2];[1, 2]
14887;[0, 2];[0]
14888;[0];[0]
14889;[0, 1, 2];[1, 2]
14890;[0];[0]
14891;[1, 2];[1, 2]
14892;[1, 2];[1, 2]
14893;[0, 1, 2];[0, 2]
14894;[0, 1, 2];[0, 1]
14895;[0, 1, 2];[0, 1]
14896;[1, 2];[1, 2]
14897;[0, 1, 2];[0, 1, 2]
14898;[1, 2];[1, 2]
14899;[1, 2];[1, 2]
14900;[0, 1, 2];[0, 1]
14901;[0, 1, 2];[2]
14902;[1, 2];[1, 2]
14903;[1, 2];[1, 2]
14904;[0];[0]
14905;[1, 2];[1]
14906;[0, 1, 2];[0, 2]
14907;[0, 1, 2];[0, 1, 2]
14908;[0, 1, 2];[0, 2]
14909;[1, 2];[1, 2]
14910;[0, 1, 2];[0, 2]
14911;[1, 2];[1, 2]
14912;[0, 1, 2];[0, 1, 2]
14913;[1, 2];[1, 2]
14914;[1, 2];[1]
14915;[0, 2];[0, 2]
14916;[1, 2];[1, 2]
14917;[0, 1, 2];[0, 1, 2]
14918;[0, 1, 2];[0, 1, 2]
14919;[1, 2];[1, 2]
14920;[0, 2];[0]
14921;[0];[0]
14922;[0, 2];[0, 2]
14923;[1, 2];[1, 2]
14924;[1, 2];[1, 2]
14925;[1, 2];[1, 2]
14926;[0, 2];[0]
14927;[1, 2];[1, 2]
14928;[1, 2];[1, 2]
14929;[1, 2];[1, 2]
14930;[0];[0, NP2]
14931;[1, 2];[1, 2]
14932;[0, 1, 2];[1, 2]
14933;[1, 2];[1, 2]
14934;[0, 1, 2];[0, 2]
14935;[1, 2];[0, 1, 2]
14936;[1, 2];[1, 2]
14937;[0, 1, 2];[0, 2]
14938;[0];[0]
14939;[0, 1, 2];[0, 1]
14940;[1, 2];[1, 2]
14941;[0, 1, 2];[0, 2]
14942;[0];[0]
14943;[0, 1, 2];[0, 1, 2]
14944;[1, 2];[1, 2]
14945;[0, 1, 2];[0, 1, 2]
14946;[1, 2];[1, 2]
14947;[0, 1, 2];[0, 2]
14948;[0, 1, 2];[0, 2]
14949;[1, 2];[1, 2]
14950;[0, 1, 2];[0, 2]
14951;[0];[0]
14952;[1, 2];[1, 2]
14953;[0, 2];[0]
14954;[0, 1, 2];[0, 1, 2]
14955;[0, 1, 2];[0, 2]
14956;[0];[0]
14957;[1, 2];[1, 2]
14958;[0];[0]
14959;[0, 2];[0, 2]
14960;[0, 1, 2];[0, 2]
14961;[1, 2];[1, 2]
14962;[0, 2];[0, 2]
14963;[0];[0]
14964;[1, 2];[1, 2]
14965;[1, 2];[1, 2]
14966;[1, 2];[1]
14967;[1, 2];[1, 2]
14968;[0];[NP3, 0]
14969;[0, 2];[0, 2]
14970;[0, 1, 2];[0, 1, 2]
14971;[0];[0]
14972;[0, 1, 2];[0, 1, 2]
14973;[0, 2];[0]
14974;[1, 2];[1, 2]
14975;[0, 2];[2]
14976;[0, 1, 2];[0, 2]
14977;[0];unknwon
14978;[0];[0]
14979;[0, 1, 2];[0, 2]
14980;[0, 1, 2];[0, 1, 2]
14981;[0, 1, 2];[0, 2]
14982;[0, 1, 2];[0, 2]
14983;[0];[0]
14984;[0];[0]
14985;[0, 1, 2];[0, 2]
14986;[0, 1, 2];[0, 2]
14987;[0, 1, 2];[2]
14988;[1, 2];[1, 2]
14989;[1, 2];[1]
14990;[0, 1, 2];[0, 2]
14991;[0, 1, 2];[0, 1, 2]
14992;[1, 2];[1, 2]
14993;[0, 1, 2];[0, 1]
14994;[0, 1, 2];[0, 2]
14995;[1, 2];[1, 2]
14996;[0, 1, 2];[0, 1, 2]
14997;[0, 1, 2];[0, 1, 2]
14998;[0, 2];[0]
14999;[1, 2];[1, 2]
15000;[0, 1, 2];[0, 2]
15001;[1, 2];[1, 2]
15002;[1, 2];[1, 2]
15003;[0];[NP1]
15004;[1, 2];[0, 2]
15005;[0, 1, 2];[0, 1, 2]
15006;[0, 1, 2];[0]
15007;[0, 1, 2];[0, 1]
15008;[0];[NP3, 0]
15009;[0, 1, 2];[0, 1]
15010;[0, 1, 2];[0, 1, 2]
15011;[0, 2];[0, 2]
15012;[0, 1, 2];[0, 2]
15013;[1, 2];[0, 1]
15014;[0, 1, 2];[0, 1]
15015;[1, 2];[1]
15016;[1, 2];[1, 2]
15017;[0, 1, 2];[0, 2]
15018;[0, 2];[0]
15019;[0, 1, 2];[0, 2]
15020;[0, 1, 2];[0, 1]
15021;[1];[1]
15022;[1, 2];[1, 2]
15023;[0, 1, 2];[0, 2]
15024;[0, 1, 2];[0, 2]
15025;[0, 1, 2];[0, 2]
15026;[0];[0]
15027;[1, 2];[1, 2]
15028;[0, 1, 2];[2]
15029;[0];[0]
15030;[0, 1, 2];[0, 2]
15031;[0];[0]
15032;[0, 1, 2];[0, 1, 2]
15033;[0, 2];[0]
15034;[0, 1, 2];[0, 1, 2]
15035;[1];[1, 2]
15036;[0, 1, 2];[0, 2]
15037;[0];[0]
15038;[0, 2];[0]
15039;[0];[0]
15040;[0, 2];[0]
15041;[0];[0]
15042;[0, 1, 2];[0, 2]
15043;[0, 1, 2];[0, 1, 2]
15044;[0, 1, 2];[0, 1]
15045;[0];[0]
15046;[1, 2];[1, 2]
15047;[1, 2];[1, 2]
15048;[0, 1, 2];[0, 1]
15049;[0, 1, 2];[0, 1]
15050;[0, 1, 2];[0, 2]
15051;[0, 1, 2];[0, 2]
15052;[0];[0]
15053;[1, 2];[1, 2]
15054;[1];[1, 2]
15055;[0, 1, 2];[2]
15056;[0, 2];[0, 2]
15057;[0, 1, 2];[0, 1]
15058;[0, 2];[0]
15059;[1, 2];[1, 2]
15060;[0, 1, 2];[0, 2]
15061;[1, 2];[1, 2]
15062;[0];[0]
15063;[0, 1, 2];[0, 1, 2]
15064;[1, 2];[1, 2]
15065;[0, 1, 2];[0, 2]
15066;[1, 2];[1, 2]
15067;[1, 2];[1, 2]
15068;[1, 2];[1, 2]
15069;[0, 1, 2];[0, 1, 2]
15070;[0, 1, 2];[0, 1]
15071;[0, 1, 2];[0, 1, 2]
15072;[0];[0]
15073;[0];[0]
15074;[0, 1, 2];[0]
15075;[1, 2];[1, 2]
15076;[1, 2];[1, 2]
15077;[1, 2];[1, 2]
15078;[1, 2];[1, 2]
15079;[0, 1, 2];[0, 1, 2]
15080;[1, 2];[1, 2]
15081;[0, 1, 2];[0, 2]
15082;[1, 2];[1, 2]
15083;[0, 1, 2];[0, 2]
15084;[1];[1, 2]
15085;[0];[0]
15086;[0, 1, 2];[1, 2]
15087;[0];[0]
15088;[0];[0]
15089;[0, 1, 2];[0, 2]
15090;[0, 1, 2];[0, 1, 2]
15091;[1, 2];[1, 2]
15092;[0, 1, 2];[0, 2]
15093;[0, 1, 2];[0, 1]
15094;[1, 2];[1, 2]
15095;[1, 2];[0, 1]
15096;[1, 2];[1, 2]
15097;[1, 2];[0, 1, 2]
15098;[1, 2];[1, 2]
15099;[0, 1, 2];[0, 1, 2]
15100;[1];[1, 2]
15101;[0];[0]
15102;[0, 1, 2];[0, 1, 2]
15103;[1, 2];[1]
15104;[1, 2];[1, 2]
15105;[1, 2];[0, 2]
15106;[0, 1, 2];[0, 1, 2]
15107;[0, 1, 2];[0, 2]
15108;[1, 2];[1]
15109;[0, 1, 2];[0, 2]
15110;[0];[0, 2]
15111;[0, 1, 2];[0, 2]
15112;[0, 1, 2];[0, 1, 2]
15113;[1, 2];[1, 2]
15114;[0, 2];[0]
15115;[1, 2];[1, 2]
15116;[0];[0]
15117;[0, 2];[0]
15118;[0, 1, 2];[0, 1, 2]
15119;[1, 2];[1, 2]
15120;[1, 2];[1, 2]
15121;[1, 2];[1, 2]
15122;[0, 1, 2];[0, 2]
15123;[0, 1, 2];[2]
15124;[0, 1, 2];[0, 1, 2]
15125;[0, 1, 2];[0, 1, 2]
15126;[0, 1, 2];[0, 1, 2]
15127;[1, 2];[0, 1, 2]
15128;[0, 1, 2];[0, 2]
15129;[0, 1, 2];[0, 2]
15130;[0, 1, 2];[0, 1, 2]
15131;[1, 2];[2]
15132;[0, 2];[0, 2]
15133;[1, 2];[1, 2]
15134;[1, 2];[0, 1, 2]
15135;[0, 1, 2];[1, 2]
15136;[0, 1, 2];[0, 2]
15137;[0];[0]
15138;[0, 1, 2];[0, 1]
15139;[0];[0]
15140;[1, 2];[1, 2]
15141;[1, 2];[1, 2]
15142;[0];[0]
15143;[0, 1, 2];[1, 2]
15144;[1, 2];[1, 2]
15145;[0];[NP4]
15146;[0];[0]
15147;[0, 2];[0, 2]
15148;[0, 1, 2];[0]
15149;[1, 2];[1, 2]
15150;[0, 1, 2];[0, 1, 2]
15151;[1, 2];[1, 2]
15152;[0, 1, 2];[0, 1, 2]
15153;[1, 2];[1, 2]
15154;[0, 1, 2];[0, 2]
15155;[0, 1, 2];[0, 2]
15156;[0, 1, 2];[0, 1, 2]
15157;[0, 1, 2];[0, 1]
15158;[0];[0]
15159;[1, 2];[1, 2]
15160;[0];[0]
15161;[1, 2];[1, 2]
15162;[0];[0]
15163;[1];[1, 2]
15164;[1, 2];[1, 2]
15165;[1];[1, 2]
15166;[1, 2];[1, 2]
15167;[1, 2];[1, 2]
15168;[0, 1, 2];[0, 1, 2]
15169;[0, 1, 2];[0, 1]
15170;[1, 2];[1, 2]
15171;[0, 1, 2];[0, 1]
15172;[1, 2];[1, 2]
15173;[0];[0]
15174;[0, 1, 2];[0, 1, 2]
15175;[1, 2];[2]
15176;[0, 1, 2];[0, 2]
15177;[0];[0]
15178;[0];[0]
15179;[1, 2];[0, 1, 2]
15180;[1, 2];[1, 2]
15181;[0, 2];[0, 2]
15182;[0, 2];[0, 2]
15183;[1, 2];[0, 1, 2]
15184;[1, 2];[1, 2]
15185;[0, 1, 2];[0, 2]
15186;[0, 1, 2];[0, 2]
15187;[0, 2];[0, 2]
15188;[0, 2];[0, 2]
15189;[0, 1, 2];[0, 1, 2]
15190;[1, 2];[1, 2]
15191;[0, 1, 2];[0, 1, 2]
15192;[0, 1, 2];[0, 1, 2]
15193;[0, 1, 2];[0, 1, 2]
15194;[0, 1, 2];[0, 2]
15195;[0, 1, 2];[0, 2]
15196;[0, 1, 2];[0, 2]
15197;[1, 2];[1, 2]
15198;[0, 1, 2];[0, 1, 2]
15199;[0, 1, 2];[0, 2]
15200;[0, 1, 2];[0, 1]
15201;[1, 2];[1]
15202;[0, 2];[0]
15203;[0, 1, 2];[0, 1]
15204;[1, 2];[1, 2]
15205;[0];[0]
15206;[0, 1, 2];[0, 2]
15207;[1, 2];[1, 2]
15208;[0];[0]
15209;[0, 1, 2];[0, 1]
15210;[0, 2];[0, 2]
15211;[0, 1, 2];[0, 2]
15212;[1];[1, 2]
15213;[0, 1, 2];[0, 2]
15214;[0, 1, 2];[0, 1, 2]
15215;[0, 1, 2];[0]
15216;[0, 1, 2];[0, 1]
15217;[1, 2];[1, 2]
15218;[0, 1, 2];[1, 2]
15219;[0, 2];[0, 2]
15220;[0];[0]
15221;[0];[NP3, 0]
15222;[1];[1]
15223;[0, 2];[0]
15224;[0, 1, 2];[0, 1, 2]
15225;[1, 2];[1]
15226;[0, 1, 2];[0, 1, 2]
15227;[0, 1, 2];[0, 1, 2]
15228;[0, 1, 2];[0, 2]
15229;[0, 2];[0, 2]
15230;[1, 2];[0, 1, 2]
15231;[0, 1, 2];[0, 1, 2]
15232;[1, 2];[1, 2]
